Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-hzku,randomiser-fj1y,Question Key,Response
7,1571761709637,22/10/2019 16:28:29,1571761709508,1,22/10/2019 17:28:29,10353,4,questionnaire-kcu3,,3227951,5d4d73167ec86f001a21fd79,895886,,complete,,5daf2dc7c26dbe0014a12540,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,consent_questions-4,I consent to the processing of my personal information (e.g. User Id) for the purposes of this research study and to link studies within this lab. I understand that such information will remain confidential and will be handled in accordance will all applicable data protection legislation and ethical standards in research. These data will only be accessible to the study team and individuals from the University and Funder who are responsible for monitoring and audits.
8,1571761709637,22/10/2019 16:28:29,1571761709509,1,22/10/2019 17:28:29,10353,4,questionnaire-kcu3,,3227951,5d4d73167ec86f001a21fd79,895886,,complete,,5daf2dc7c26dbe0014a12540,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,consent_questions-5,I understand that I am free to withdraw from this study at any time without giving a reason and this will not affect my future medical care or legal rights.
9,1571761709637,22/10/2019 16:28:29,1571761709509,1,22/10/2019 17:28:29,10353,4,questionnaire-kcu3,,3227951,5d4d73167ec86f001a21fd79,895886,,complete,,5daf2dc7c26dbe0014a12540,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,consent_questions-6,I understand the potential benefits and risks of participating the support available to me should I become distressed during the research and who to contact if I wish to lodge a complaint.
10,1571761709637,22/10/2019 16:28:29,1571761709509,1,22/10/2019 17:28:29,10353,4,questionnaire-kcu3,,3227951,5d4d73167ec86f001a21fd79,895886,,complete,,5daf2dc7c26dbe0014a12540,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,consent_questions-7,I understand that my anonymised/pseudonymised personal data can be shared with others for future research shared in public databases and in scientific reports.
11,1571761709637,22/10/2019 16:28:29,1571761709509,1,22/10/2019 17:28:29,10353,4,questionnaire-kcu3,,3227951,5d4d73167ec86f001a21fd79,895886,,complete,,5daf2dc7c26dbe0014a12540,computer,Desktop or Laptop,Windows 10,Chrome 77.0.3865.120,1920x1080,1920x969,,consent form,8,eligible,2,END QUESTIONNAIRE,84453
1,1571761661235,22/10/2019 16:27:41,1571761659446,-6,22/10/2019 10:27:39,10353,4,questionnaire-kcu3,,3227955,5d1cf7d33f1d6f0001315d30,895887,,complete,,5daf2de73990ed00185648cc,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1310x665,,consent form,8,eligible,1,BEGIN QUESTIONNAIRE,
2,1571761687740,22/10/2019 16:28:07,1571761686063,-6,22/10/2019 10:28:06,10353,4,questionnaire-kcu3,,3227955,5d1cf7d33f1d6f0001315d30,895887,,complete,,5daf2de73990ed00185648cc,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1310x665,,consent form,8,eligible,1,eligibility,Yes
3,1571761688052,22/10/2019 16:28:08,1571761686069,-6,22/10/2019 10:28:06,10353,4,questionnaire-kcu3,,3227955,5d1cf7d33f1d6f0001315d30,895887,,complete,,5daf2de73990ed00185648cc,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1310x665,,consent form,8,eligible,1,eligibility-quantised,1
4,1571761688052,22/10/2019 16:28:08,1571761686069,-6,22/10/2019 10:28:06,10353,4,questionnaire-kcu3,,3227955,5d1cf7d33f1d6f0001315d30,895887,,complete,,5daf2de73990ed00185648cc,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1310x665,,consent form,8,eligible,1,consent_questions-1,I have read the information above and understand what the study involves.
5,1571761688052,22/10/2019 16:28:08,1571761686070,-6,22/10/2019 10:28:06,10353,4,questionnaire-kcu3,,3227955,5d1cf7d33f1d6f0001315d30,895887,,complete,,5daf2de73990ed00185648cc,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1310x665,,consent form,8,eligible,1,consent_questions-2,I agree that the research project named above has been explained to me to my satisfaction and I agree to take part in this study.
6,1571761688052,22/10/2019 16:28:08,1571761686070,-6,22/10/2019 10:28:06,10353,4,questionnaire-kcu3,,3227955,5d1cf7d33f1d6f0001315d30,895887,,complete,,5daf2de73990ed00185648cc,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1310x665,,consent form,8,eligible,1,consent_questions-3,I understand the inclusion and exclusion criteria in the Information Sheet and as explained to me by the researcher. I confirm that I do not fall under the exclusion criteria.
7,1571761688052,22/10/2019 16:28:08,1571761686070,-6,22/10/2019 10:28:06,10353,4,questionnaire-kcu3,,3227955,5d1cf7d33f1d6f0001315d30,895887,,complete,,5daf2de73990ed00185648cc,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1310x665,,consent form,8,eligible,1,consent_questions-4,I consent to the processing of my personal information (e.g. User Id) for the purposes of this research study and to link studies within this lab. I understand that such information will remain confidential and will be handled in accordance will all applicable data protection legislation and ethical standards in research. These data will only be accessible to the study team and individuals from the University and Funder who are responsible for monitoring and audits.
8,1571761688052,22/10/2019 16:28:08,1571761686094,-6,22/10/2019 10:28:06,10353,4,questionnaire-kcu3,,3227955,5d1cf7d33f1d6f0001315d30,895887,,complete,,5daf2de73990ed00185648cc,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1310x665,,consent form,8,eligible,1,consent_questions-5,I understand that I am free to withdraw from this study at any time without giving a reason and this will not affect my future medical care or legal rights.
9,1571761688052,22/10/2019 16:28:08,1571761686096,-6,22/10/2019 10:28:06,10353,4,questionnaire-kcu3,,3227955,5d1cf7d33f1d6f0001315d30,895887,,complete,,5daf2de73990ed00185648cc,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1310x665,,consent form,8,eligible,1,consent_questions-6,I understand the potential benefits and risks of participating the support available to me should I become distressed during the research and who to contact if I wish to lodge a complaint.
10,1571761688052,22/10/2019 16:28:08,1571761686097,-6,22/10/2019 10:28:06,10353,4,questionnaire-kcu3,,3227955,5d1cf7d33f1d6f0001315d30,895887,,complete,,5daf2de73990ed00185648cc,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1310x665,,consent form,8,eligible,1,consent_questions-7,I understand that my anonymised/pseudonymised personal data can be shared with others for future research shared in public databases and in scientific reports.
11,1571761688052,22/10/2019 16:28:08,1571761686097,-6,22/10/2019 10:28:06,10353,4,questionnaire-kcu3,,3227955,5d1cf7d33f1d6f0001315d30,895887,,complete,,5daf2de73990ed00185648cc,computer,Desktop or Laptop,Chromium OS 12371.75.0,Chrome 77.0.3865.105,1366x768,1310x665,,consent form,8,eligible,1,END QUESTIONNAIRE,26652
1,1571761810274,22/10/2019 16:30:10,1571761807065,-7,22/10/2019 09:30:07,10353,4,questionnaire-kcu3,,3227979,5c662bfcc3aaf50001c67aab,895891,,complete,,5daf2e86f663bd0018ee11ed,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1920x1080,1920x966,,consent form,8,eligible,1,BEGIN QUESTIONNAIRE,
2,1571761889246,22/10/2019 16:31:29,1571761886065,-7,22/10/2019 09:31:26,10353,4,questionnaire-kcu3,,3227979,5c662bfcc3aaf50001c67aab,895891,,complete,,5daf2e86f663bd0018ee11ed,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1920x1080,1920x966,,consent form,8,eligible,1,eligibility,Yes
3,1571761889466,22/10/2019 16:31:29,1571761886067,-7,22/10/2019 09:31:26,10353,4,questionnaire-kcu3,,3227979,5c662bfcc3aaf50001c67aab,895891,,complete,,5daf2e86f663bd0018ee11ed,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1920x1080,1920x966,,consent form,8,eligible,1,eligibility-quantised,1
4,1571761889466,22/10/2019 16:31:29,1571761886067,-7,22/10/2019 09:31:26,10353,4,questionnaire-kcu3,,3227979,5c662bfcc3aaf50001c67aab,895891,,complete,,5daf2e86f663bd0018ee11ed,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1920x1080,1920x966,,consent form,8,eligible,1,consent_questions-1,I have read the information above and understand what the study involves.
5,1571761889466,22/10/2019 16:31:29,1571761886068,-7,22/10/2019 09:31:26,10353,4,questionnaire-kcu3,,3227979,5c662bfcc3aaf50001c67aab,895891,,complete,,5daf2e86f663bd0018ee11ed,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1920x1080,1920x966,,consent form,8,eligible,1,consent_questions-2,I agree that the research project named above has been explained to me to my satisfaction and I agree to take part in this study.
6,1571761889466,22/10/2019 16:31:29,1571761886068,-7,22/10/2019 09:31:26,10353,4,questionnaire-kcu3,,3227979,5c662bfcc3aaf50001c67aab,895891,,complete,,5daf2e86f663bd0018ee11ed,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1920x1080,1920x966,,consent form,8,eligible,1,consent_questions-3,I understand the inclusion and exclusion criteria in the Information Sheet and as explained to me by the researcher. I confirm that I do not fall under the exclusion criteria.
7,1571761889466,22/10/2019 16:31:29,1571761886068,-7,22/10/2019 09:31:26,10353,4,questionnaire-kcu3,,3227979,5c662bfcc3aaf50001c67aab,895891,,complete,,5daf2e86f663bd0018ee11ed,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1920x1080,1920x966,,consent form,8,eligible,1,consent_questions-4,I consent to the processing of my personal information (e.g. User Id) for the purposes of this research study and to link studies within this lab. I understand that such information will remain confidential and will be handled in accordance will all applicable data protection legislation and ethical standards in research. These data will only be accessible to the study team and individuals from the University and Funder who are responsible for monitoring and audits.
8,1571761889466,22/10/2019 16:31:29,1571761886068,-7,22/10/2019 09:31:26,10353,4,questionnaire-kcu3,,3227979,5c662bfcc3aaf50001c67aab,895891,,complete,,5daf2e86f663bd0018ee11ed,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1920x1080,1920x966,,consent form,8,eligible,1,consent_questions-5,I understand that I am free to withdraw from this study at any time without giving a reason and this will not affect my future medical care or legal rights.
9,1571761889466,22/10/2019 16:31:29,1571761886069,-7,22/10/2019 09:31:26,10353,4,questionnaire-kcu3,,3227979,5c662bfcc3aaf50001c67aab,895891,,complete,,5daf2e86f663bd0018ee11ed,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1920x1080,1920x966,,consent form,8,eligible,1,consent_questions-6,I understand the potential benefits and risks of participating the support available to me should I become distressed during the research and who to contact if I wish to lodge a complaint.
10,1571761889466,22/10/2019 16:31:29,1571761886069,-7,22/10/2019 09:31:26,10353,4,questionnaire-kcu3,,3227979,5c662bfcc3aaf50001c67aab,895891,,complete,,5daf2e86f663bd0018ee11ed,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1920x1080,1920x966,,consent form,8,eligible,1,consent_questions-7,I understand that my anonymised/pseudonymised personal data can be shared with others for future research shared in public databases and in scientific reports.
11,1571761889466,22/10/2019 16:31:29,1571761886069,-7,22/10/2019 09:31:26,10353,4,questionnaire-kcu3,,3227979,5c662bfcc3aaf50001c67aab,895891,,complete,,5daf2e86f663bd0018ee11ed,computer,Desktop or Laptop,Windows 10,Firefox 69.0,1920x1080,1920x966,,consent form,8,eligible,1,END QUESTIONNAIRE,79004
1,1571762065667,22/10/2019 16:34:25,1571762065524,-4,22/10/2019 12:34:25,10353,4,questionnaire-kcu3,,3228017,5d745d5ad259c60001062cc3,895898,,complete,,5daf2f87873f860017e4879a,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 77.0.3865.120,1440x900,1440x789,,consent form,8,eligible,2,BEGIN QUESTIONNAIRE,
2,1571762085877,22/10/2019 16:34:45,1571762085731,-4,22/10/2019 12:34:45,10353,4,questionnaire-kcu3,,3228017,5d745d5ad259c60001062cc3,895898,,complete,,5daf2f87873f860017e4879a,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 77.0.3865.120,1440x900,1440x789,,consent form,8,eligible,2,eligibility,Yes
3,1571762086017,22/10/2019 16:34:46,1571762085732,-4,22/10/2019 12:34:45,10353,4,questionnaire-kcu3,,3228017,5d745d5ad259c60001062cc3,895898,,complete,,5daf2f87873f860017e4879a,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 77.0.3865.120,1440x900,1440x789,,consent form,8,eligible,2,eligibility-quantised,1
4,1571762086017,22/10/2019 16:34:46,1571762085732,-4,22/10/2019 12:34:45,10353,4,questionnaire-kcu3,,3228017,5d745d5ad259c60001062cc3,895898,,complete,,5daf2f87873f860017e4879a,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 77.0.3865.120,1440x900,1440x789,,consent form,8,eligible,2,consent_questions-1,I have read the information above and understand what the study involves.
5,1571762086017,22/10/2019 16:34:46,1571762085732,-4,22/10/2019 12:34:45,10353,4,questionnaire-kcu3,,3228017,5d745d5ad259c60001062cc3,895898,,complete,,5daf2f87873f860017e4879a,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 77.0.3865.120,1440x900,1440x789,,consent form,8,eligible,2,consent_questions-2,I agree that the research project named above has been explained to me to my satisfaction and I agree to take part in this study.
6,1571762086017,22/10/2019 16:34:46,1571762085733,-4,22/10/2019 12:34:45,10353,4,questionnaire-kcu3,,3228017,5d745d5ad259c60001062cc3,895898,,complete,,5daf2f87873f860017e4879a,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 77.0.3865.120,1440x900,1440x789,,consent form,8,eligible,2,END QUESTIONNAIRE,20209
7,1571762086017,22/10/2019 16:34:46,1571762085733,-4,22/10/2019 12:34:45,10353,4,questionnaire-kcu3,,3228017,5d745d5ad259c60001062cc3,895898,,complete,,5daf2f87873f860017e4879a,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 77.0.3865.120,1440x900,1440x789,,consent form,8,eligible,2,consent_questions-4,I consent to the processing of my personal information (e.g. User Id) for the purposes of this research study and to link studies within this lab. I understand that such information will remain confidential and will be handled in accordance will all applicable data protection legislation and ethical standards in research. These data will only be accessible to the study team and individuals from the University and Funder who are responsible for monitoring and audits.
8,1571762086017,22/10/2019 16:34:46,1571762085733,-4,22/10/2019 12:34:45,10353,4,questionnaire-kcu3,,3228017,5d745d5ad259c60001062cc3,895898,,complete,,5daf2f87873f860017e4879a,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 77.0.3865.120,1440x900,1440x789,,consent form,8,eligible,2,consent_questions-5,I understand that I am free to withdraw from this study at any time without giving a reason and this will not affect my future medical care or legal rights.
9,1571762086017,22/10/2019 16:34:46,1571762085733,-4,22/10/2019 12:34:45,10353,4,questionnaire-kcu3,,3228017,5d745d5ad259c60001062cc3,895898,,complete,,5daf2f87873f860017e4879a,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 77.0.3865.120,1440x900,1440x789,,consent form,8,eligible,2,consent_questions-6,I understand the potential benefits and risks of participating the support available to me should I become distressed during the research and who to contact if I wish to lodge a complaint.
10,1571762086017,22/10/2019 16:34:46,1571762085733,-4,22/10/2019 12:34:45,10353,4,questionnaire-kcu3,,3228017,5d745d5ad259c60001062cc3,895898,,complete,,5daf2f87873f860017e4879a,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 77.0.3865.120,1440x900,1440x789,,consent form,8,eligible,2,consent_questions-7,I understand that my anonymised/pseudonymised personal data can be shared with others for future research shared in public databases and in scientific reports.
11,1571762086017,22/10/2019 16:34:46,1571762085733,-4,22/10/2019 12:34:45,10353,4,questionnaire-kcu3,,3228017,5d745d5ad259c60001062cc3,895898,,complete,,5daf2f87873f860017e4879a,computer,Desktop or Laptop,Mac OS 10.15.0,Chrome 77.0.3865.120,1440x900,1440x789,,consent form,8,eligible,2,consent_questions-3,I understand the inclusion and exclusion criteria in the Information Sheet and as explained to me by the researcher. I confirm that I do not fall under the exclusion criteria.
